Année,T2M_MAX,T2M_MIN,RH2M,RR,WS10M,WD10M,TS,PS,Région
2018-11-19,29.73,20.76,60.84,0.0,4.47,3.6,24.4,97.97,SEGOU
2018-11-20,29.2,19.66,63.41,0.0,2.19,45.1,24.13,98.06,SEGOU
2018-11-21,32.88,20.42,58.9,0.0,2.95,53.0,26.44,98.01,SEGOU
2018-11-22,33.55,20.43,55.56,0.0,3.94,49.5,25.56,97.96,SEGOU
2018-11-23,34.46,17.16,49.31,0.0,3.53,55.6,24.35,97.88,SEGOU
2018-11-24,34.32,16.53,49.05,0.0,2.93,79.1,24.11,97.9,SEGOU
2018-11-25,30.73,16.05,48.22,0.0,3.09,34.0,22.03,97.95,SEGOU
2018-11-26,31.68,15.45,47.86,0.0,3.25,51.6,22.42,97.83,SEGOU
2018-11-27,29.49,16.38,53.84,0.0,3.17,57.6,21.7,97.82,SEGOU
2018-11-28,33.02,15.18,46.72,0.0,3.76,79.5,22.33,97.8,SEGOU
2018-11-29,33.63,15.24,47.87,0.0,3.03,60.8,23.15,97.83,SEGOU
2018-11-30,32.81,15.58,47.41,0.0,3.29,71.4,23.4,97.85,SEGOU
2018-12-01,31.76,15.38,47.62,0.0,3.35,53.3,22.61,97.91,SEGOU
2018-12-02,33.11,16.4,45.54,0.0,3.91,51.5,23.27,97.93,SEGOU
2018-12-03,32.16,13.53,45.16,0.0,3.89,65.3,21.69,97.83,SEGOU
2018-12-04,32.73,13.55,43.64,0.0,3.97,71.7,21.87,97.7,SEGOU
2018-12-05,32.89,15.42,50.37,0.0,3.93,93.3,22.91,97.83,SEGOU
2018-12-06,33.2,15.03,46.4,0.0,4.1,69.0,22.86,98.01,SEGOU
2018-12-07,32.84,14.93,42.74,0.0,4.05,58.8,22.71,98.09,SEGOU
2018-12-08,32.06,13.85,40.21,0.0,4.12,50.8,21.97,98.13,SEGOU
2018-12-09,31.24,12.22,37.93,0.0,3.88,57.6,20.76,98.22,SEGOU
2018-12-10,30.83,12.05333333333332,39.08,0.0,3.22,57.2,20.39,98.25,SEGOU
2018-12-11,31.09,12.17,41.97,0.0,3.11,76.7,20.95,98.15,SEGOU
2018-12-12,31.2,12.91,41.82,0.0,3.27,80.2,21.4,98.16,SEGOU
2018-12-13,31.96,14.11,40.33,0.0,4.36,53.3,22.44,98.27,SEGOU
2018-12-14,32.4,16.01,37.42,0.0,4.53,43.8,23.07,98.31,SEGOU
2018-12-15,28.86,15.05,35.97,0.0,4.44,29.8,20.91,98.38,SEGOU
2018-12-16,31.59,15.68,35.17,0.0,3.89,44.9,22.34,98.26,SEGOU
2018-12-17,32.52,13.24,34.84,0.0,3.11,51.7,22.15,98.17,SEGOU
2018-12-18,32.99,14.05,38.31,0.0,3.18,57.1,22.51,98.12,SEGOU
2018-12-19,32.71,14.44,43.16,0.0,3.63,70.5,22.61,98.09,SEGOU
2018-12-20,32.19,14.84,43.27,0.0,3.79,66.1,22.48,98.08,SEGOU
2018-12-21,31.9,14.69,38.72,0.0,4.38,56.2,22.1,98.11,SEGOU
2018-12-22,31.06,13.56,39.19,0.0,4.38,58.5,21.15,98.03,SEGOU
2018-12-23,30.49,12.54,38.38,0.0,4.78,63.7,20.41,98.03,SEGOU
2018-12-24,29.85,11.626666666666653,38.03,0.0,4.66,57.7,19.66,98.12,SEGOU
2018-12-25,28.83,10.959999999999985,37.69,0.0,4.43,53.8,19.21,98.09,SEGOU
2018-12-26,28.75,10.753333333333318,39.5,0.0,3.76,53.6,19.02,98.15,SEGOU
2018-12-27,28.92,10.999999999999986,40.21,0.0,3.27,64.7,19.23,98.06,SEGOU
2018-12-28,30.25,12.406666666666652,38.15,0.0,2.47,76.3,20.46,98.01,SEGOU
2018-12-29,31.22,14.76,39.28,0.0,2.57,69.9,22.45,97.96,SEGOU
2018-12-30,31.77,16.05,42.26,0.0,3.35,61.4,22.38,97.95,SEGOU
2018-12-31,32.26,15.16,41.78,0.0,4.31,64.7,22.96,98.14,SEGOU
2019-01-01,32.46,17.32,38.52,0.0,5.07,61.1,23.92,98.28,SEGOU
2019-01-02,31.45,14.78,33.61,0.0,4.64,40.5,22.18,98.28,SEGOU
2019-01-03,30.39,12.913333333333318,32.95,0.0,4.11,40.2,20.24,98.13,SEGOU
2019-01-04,30.07,12.44,34.01,0.0,4.48,48.3,20.38,98.21,SEGOU
2019-01-05,29.98,13.27,31.34,0.0,4.57,50.3,20.83,98.27,SEGOU
2019-01-06,29.01,13.39,34.72,0.0,4.25,60.5,19.82,98.24,SEGOU
2019-01-07,25.63,13.7,37.68,0.0,3.93,48.9,17.73,98.22,SEGOU
2019-01-08,28.05,14.08,36.91,0.0,4.04,63.4,19.52,98.15,SEGOU
2019-01-09,29.71,14.01,31.9,0.0,4.06,52.7,20.66,98.0,SEGOU
2019-01-10,27.05,13.89,35.63,0.0,3.23,42.4,18.96,97.94,SEGOU
2019-01-11,32.35,13.29,30.61,0.0,3.98,47.7,21.96,97.96,SEGOU
2019-01-12,32.69,14.29,25.39,0.0,4.88,46.8,22.37,97.95,SEGOU
2019-01-13,33.36,14.65,23.66,0.0,4.92,42.2,22.56,98.05,SEGOU
2019-01-14,32.55,12.9,25.53,0.0,3.89,53.8,22.0,98.06,SEGOU
2019-01-15,33.45,13.57,28.09,0.0,3.25,61.9,22.65,97.99,SEGOU
2019-01-16,34.19,14.0,27.18,0.0,3.0,69.9,23.18,97.93,SEGOU
2019-01-17,34.98,14.06,26.42,0.0,2.84,74.9,23.74,97.83,SEGOU
2019-01-18,34.31,14.2,28.4,0.0,2.88,359.0,24.14,97.87,SEGOU
2019-01-19,29.97,14.52,27.96,0.0,5.28,11.0,22.05,98.17,SEGOU
2019-01-20,29.41,12.42,26.91,0.0,4.52,34.7,21.05,98.27,SEGOU
2019-01-21,30.7,11.799999999999985,25.08,0.0,3.73,24.0,20.92,98.2,SEGOU
2019-01-22,30.08,11.196666666666651,23.02,0.0,4.0,21.7,20.45,98.13,SEGOU
2019-01-23,30.18,11.579999999999986,29.61,0.0,4.32,31.2,19.95,98.1,SEGOU
2019-01-24,32.02,12.37,29.94,0.0,3.34,22.7,22.18,97.95,SEGOU
2019-01-25,32.12,13.09,27.41,0.0,3.62,13.1,22.6,97.98,SEGOU
2019-01-26,30.45,14.27,21.76,0.0,4.61,24.1,21.55,98.18,SEGOU
2019-01-27,29.86,13.71,21.3,0.0,4.42,39.1,20.37,98.1,SEGOU
2019-01-28,31.53,12.18,23.18,0.0,4.47,35.0,21.21,97.99,SEGOU
2019-01-29,32.37,12.13,24.94,0.0,4.27,44.5,21.81,97.92,SEGOU
2019-01-30,33.38,12.63333333333332,23.7,0.0,3.34,51.7,22.33,97.88,SEGOU
2019-01-31,34.45,13.86,24.32,0.0,2.87,62.5,23.59,97.84,SEGOU
2019-02-01,35.74,14.77,24.58,0.0,2.49,53.9,25.05,97.81,SEGOU
2019-02-02,35.6,16.04,25.05,0.0,2.7,35.3,25.85,97.77,SEGOU
2019-02-03,34.66,16.32,24.86,0.0,4.0,30.9,25.06,97.77,SEGOU
2019-02-04,35.32,17.28,27.19,0.0,4.78,35.0,26.6,97.88,SEGOU
2019-02-05,34.47,17.18,24.48,0.0,4.85,40.7,26.37,97.97,SEGOU
2019-02-06,34.78,17.08,22.96,0.0,3.8,33.6,26.19,97.89,SEGOU
2019-02-07,34.4,16.22,18.95,0.0,4.86,40.3,25.24,97.83,SEGOU
2019-02-08,34.29,14.76,18.66,0.0,4.51,52.6,24.62,97.81,SEGOU
2019-02-09,34.45,15.64,21.05,0.0,4.92,69.0,24.71,97.82,SEGOU
2019-02-10,34.19,15.72,20.81,0.0,5.32,63.6,24.48,97.92,SEGOU
2019-02-11,33.9,16.47,17.74,0.0,5.42,60.1,24.86,97.99,SEGOU
2019-02-12,34.52,16.54,16.56,0.0,5.55,55.9,25.02,98.0,SEGOU
2019-02-13,34.55,16.37,17.23,0.0,5.2,49.8,25.27,98.04,SEGOU
2019-02-14,35.53,15.23,19.52,0.0,4.22,63.5,25.57,98.1,SEGOU
2019-02-15,35.62,16.46,20.21,0.0,4.26,80.8,26.05,98.13,SEGOU
2019-02-16,34.54,19.56,17.99,0.0,4.31,79.3,26.37,97.99,SEGOU
2019-02-17,33.59,18.58,18.5,0.0,3.44,98.6,24.71,97.93,SEGOU
2019-02-18,36.45,18.27,18.38,0.0,2.44,103.3,26.85,97.77,SEGOU
2019-02-19,37.58,18.85,29.8,0.0,2.94,228.0,28.78,97.56,SEGOU
2019-02-20,36.43,20.85,19.91,0.0,5.12,24.3,28.65,97.74,SEGOU
2019-02-21,36.22,20.94,19.9,0.0,5.34,26.4,28.64,97.99,SEGOU
2019-02-22,35.2,18.76,12.89,0.0,5.65,20.1,26.97,98.09,SEGOU
2019-02-23,33.52,15.18,14.36,0.0,5.76,27.4,24.62,98.0,SEGOU
2019-02-24,31.63,14.41,17.79,0.0,4.2,28.2,22.96,97.86,SEGOU
2019-02-25,33.45,14.6,15.39,0.0,4.94,17.0,24.17,97.81,SEGOU
2019-02-26,31.72,12.44,15.99,0.0,5.53,15.8,22.63,97.94,SEGOU
2019-02-27,30.78,12.286666666666653,17.6,0.0,5.9,19.5,22.22,98.12,SEGOU
2019-02-28,28.93,12.58,19.14,0.0,6.41,27.1,21.29,98.27,SEGOU
2019-03-01,30.29,11.78333333333332,19.31,0.0,5.5,33.8,20.92,98.31,SEGOU
2019-03-02,32.0,11.829999999999986,21.31,0.0,4.49,28.7,22.56,98.23,SEGOU
2019-03-03,33.44,12.72,20.37,0.0,3.95,31.5,23.63,98.12,SEGOU
2019-03-04,34.73,14.98,17.11,0.0,4.27,25.9,25.19,98.0,SEGOU
2019-03-05,35.98,16.56,14.91,0.0,4.59,22.7,26.49,97.94,SEGOU
2019-03-06,37.0,16.29,17.18,0.0,3.87,22.1,27.34,97.9,SEGOU
2019-03-07,37.88,16.95,15.31,0.0,3.62,10.1,28.18,97.83,SEGOU
2019-03-08,37.26,16.37,13.75,0.0,4.3,351.2,27.52,97.75,SEGOU
2019-03-09,36.19,17.0,18.92,0.0,4.13,359.3,26.97,97.8,SEGOU
2019-03-10,36.52,15.34,17.32,0.0,3.57,20.8,27.58,97.97,SEGOU
2019-03-11,36.18,18.64,16.04,0.0,5.54,31.4,27.78,98.05,SEGOU
2019-03-12,35.67,18.26,15.44,0.0,5.91,29.2,27.51,97.99,SEGOU
2019-03-13,36.15,18.97,15.39,0.0,5.3,22.2,28.07,97.88,SEGOU
2019-03-14,37.35,18.43,17.85,0.0,4.43,16.5,28.88,97.74,SEGOU
2019-03-15,37.83,19.44,15.88,0.0,4.75,25.3,29.15,97.75,SEGOU
2019-03-16,39.06,20.76,16.83,0.0,4.58,37.5,29.83,97.68,SEGOU
2019-03-17,38.41,22.7,17.35,0.0,4.88,45.2,29.98,97.64,SEGOU
2019-03-18,38.54,23.36,25.58,0.54,3.87,53.2,31.9,97.6,SEGOU
2019-03-19,37.34,22.67,34.27,0.0,3.24,69.7,31.55,97.56,SEGOU
2019-03-20,37.85,22.49,18.07,0.0,4.22,49.7,31.02,97.56,SEGOU
2019-03-21,37.47,20.15,20.86,0.0,2.53,42.9,30.54,97.63,SEGOU
2019-03-22,38.5,22.03,18.3,0.0,2.64,39.3,31.56,97.66,SEGOU
2019-03-23,37.5,23.34,27.68,0.0,2.19,316.2,31.95,97.76,SEGOU
2019-03-24,36.87,26.27,32.66,0.0,2.85,310.1,33.01,97.74,SEGOU
2019-03-25,38.89,25.99,36.83,0.0,3.21,12.7,34.39,97.64,SEGOU
2019-03-26,38.2,25.7,26.49,0.0,2.64,10.6,33.39,97.61,SEGOU
2019-03-27,39.56,26.21,26.68,0.29,1.86,350.7,35.28,97.72,SEGOU
2019-03-28,40.93,27.33,35.47,0.16,2.93,112.4,35.87,97.74,SEGOU
2019-03-29,41.17,24.94,23.3,0.24,3.52,106.4,33.63,97.67,SEGOU
2019-03-30,41.19,23.65,25.07,0.0,3.69,56.3,33.55,97.57,SEGOU
2019-03-31,38.59,26.11,26.7,0.02,4.19,26.1,32.91,97.58,SEGOU
2019-04-01,40.12,25.23,30.02,0.0,2.73,45.2,34.52,97.53,SEGOU
2019-04-02,41.71,25.79,26.61,0.0,3.55,68.4,35.07,97.43,SEGOU
2019-04-03,39.87,28.4,33.53,0.0,3.63,233.6,35.28,97.45,SEGOU
2019-04-04,40.15,27.59,32.17,0.0,5.35,267.4,33.87,97.39,SEGOU
2019-04-05,38.07,26.46,27.5,0.0,6.24,15.6,32.93,97.59,SEGOU
2019-04-06,39.81,25.94,26.21,0.0,5.5,11.7,33.77,97.67,SEGOU
2019-04-07,38.7,24.27,20.73,0.0,6.3,23.9,32.7,97.8,SEGOU
2019-04-08,39.75,23.73,17.8,0.0,5.03,26.6,33.15,97.78,SEGOU
2019-04-09,40.29,22.97,15.96,0.0,5.17,22.2,33.4,97.67,SEGOU
2019-04-10,40.42,24.13,16.1,0.0,4.1,28.3,33.49,97.56,SEGOU
2019-04-11,40.63,23.15,17.79,0.0,3.78,13.8,33.33,97.52,SEGOU
2019-04-12,38.26,23.5,19.83,0.0,1.71,334.4,32.89,97.6,SEGOU
2019-04-13,40.09,22.09,16.61,0.0,3.8,10.4,33.08,97.57,SEGOU
2019-04-14,40.7,22.49,14.41,0.0,4.13,36.6,33.05,97.64,SEGOU
2019-04-15,40.59,22.19,12.81,0.0,4.89,61.4,32.6,97.67,SEGOU
2019-04-16,40.42,21.93,15.26,0.0,2.97,61.5,33.31,97.7,SEGOU
2019-04-17,40.72,23.06,14.51,0.0,3.74,62.7,33.41,97.62,SEGOU
2019-04-18,42.06,23.87,13.07,0.0,4.26,47.8,33.79,97.56,SEGOU
2019-04-19,42.48,24.32,12.82,0.0,3.74,70.8,34.24,97.5,SEGOU
2019-04-20,41.16,26.12,18.76,0.0,1.65,230.8,34.81,97.47,SEGOU
2019-04-21,40.11,28.71,36.85,1.6,4.74,209.0,35.59,97.48,SEGOU
2019-04-22,41.52,27.43,24.2,0.12,2.07,318.0,36.37,97.37,SEGOU
2019-04-23,41.01,26.45,29.27,0.04,2.07,48.2,36.0,97.42,SEGOU
2019-04-24,40.02,26.92,41.11,0.74,3.86,136.4,36.14,97.58,SEGOU
2019-04-25,37.72,28.18,49.51,1.36,3.47,143.2,35.41,97.81,SEGOU
2019-04-26,38.05,27.78,44.77,0.0,3.57,105.1,34.92,97.77,SEGOU
2019-04-27,42.07,26.83,29.61,0.0,4.41,49.5,35.08,97.52,SEGOU
2019-04-28,42.05,26.84,26.82,0.0,2.23,66.4,35.74,97.51,SEGOU
2019-04-29,42.63,25.12,24.33,0.0,3.75,67.1,35.05,97.51,SEGOU
2019-04-30,41.5,28.26,30.15,0.0,1.98,113.9,36.25,97.57,SEGOU
2019-05-01,41.63,28.96,40.76,0.03,4.06,203.6,38.12,97.5,SEGOU
2019-05-02,41.74,29.37,39.17,0.04,5.08,207.3,37.68,97.47,SEGOU
2019-05-03,42.59,28.98,34.62,0.02,3.96,246.0,37.53,97.47,SEGOU
2019-05-04,41.81,26.75,27.76,0.06,4.38,85.6,36.65,97.55,SEGOU
2019-05-05,41.38,27.83,39.94,0.01,3.81,152.6,37.32,97.63,SEGOU
2019-05-06,44.28,27.83,19.61,0.0,4.73,48.5,37.58,97.58,SEGOU
2019-05-07,43.51,27.81,20.85,0.0,5.44,64.4,36.73,97.58,SEGOU
2019-05-08,42.58,28.18,27.37,0.0,2.3,29.2,36.62,97.54,SEGOU
2019-05-09,42.94,25.86,16.55,0.0,1.73,345.3,35.77,97.35,SEGOU
2019-05-10,41.14,26.01,28.66,0.0,3.09,252.2,35.32,97.32,SEGOU
2019-05-11,42.45,28.01,30.28,0.0,2.83,194.5,38.47,97.38,SEGOU
2019-05-12,42.43,28.4,37.11,0.0,3.94,166.5,39.06,97.54,SEGOU
2019-05-13,41.75,28.16,40.85,0.35,4.57,211.6,37.76,97.47,SEGOU
2019-05-14,38.43,27.34,47.7,1.59,5.16,191.1,34.2,97.56,SEGOU
2019-05-15,39.11,26.87,42.63,0.01,4.9,202.0,35.25,97.68,SEGOU
2019-05-16,38.47,27.94,41.94,1.98,4.41,205.6,35.89,97.75,SEGOU
2019-05-17,39.77,26.86,43.95,0.74,4.3,221.3,36.0,97.64,SEGOU
2019-05-18,40.93,27.56,42.59,0.17,5.45,226.4,36.99,97.53,SEGOU
2019-05-19,40.41,28.62,37.49,0.62,4.91,252.3,35.96,97.56,SEGOU
2019-05-20,40.89,28.01,32.94,0.01,2.93,306.1,36.77,97.59,SEGOU
2019-05-21,40.47,27.69,39.39,0.0,2.72,213.6,37.45,97.58,SEGOU
2019-05-22,41.14,27.65,36.31,0.07,2.9,191.9,38.26,97.52,SEGOU
2019-05-23,40.04,29.26,41.29,0.31,4.07,162.7,37.32,97.58,SEGOU
2019-05-24,35.61,28.73,49.61,4.35,2.98,188.7,34.48,97.73,SEGOU
2019-05-25,34.6,24.68,61.02,10.87,3.65,170.1,30.79,97.78,SEGOU
2019-05-26,38.21,25.94,52.04,0.0,3.31,207.4,33.99,97.67,SEGOU
2019-05-27,40.64,25.51,48.1,0.0,3.91,212.1,34.8,97.52,SEGOU
2019-05-28,40.41,27.19,47.76,0.0,4.42,207.0,35.29,97.54,SEGOU
2019-05-29,41.35,26.41,45.71,0.0,3.09,193.9,35.63,97.47,SEGOU
2019-05-30,41.37,26.45,43.61,0.0,3.0,166.0,36.3,97.46,SEGOU
2019-05-31,37.48,27.67,55.27,3.62,4.79,195.7,34.17,97.52,SEGOU
2019-06-01,38.16,26.46,53.46,0.21,3.56,182.4,33.81,97.54,SEGOU
2019-06-02,37.44,25.7,53.13,0.07,4.01,177.5,33.69,97.65,SEGOU
2019-06-03,38.64,26.38,48.71,0.06,3.53,186.5,35.57,97.74,SEGOU
2019-06-04,39.14,27.61,48.98,0.02,4.9,211.8,35.16,97.7,SEGOU
2019-06-05,39.31,26.83,50.65,2.08,5.86,207.7,33.24,97.62,SEGOU
2019-06-06,39.43,25.1,49.16,0.02,4.14,177.2,34.14,97.61,SEGOU
2019-06-07,41.22,26.15,44.39,0.0,3.9,155.7,36.37,97.56,SEGOU
2019-06-08,40.44,27.26,45.67,0.06,5.22,160.4,36.18,97.74,SEGOU
2019-06-09,38.6,27.69,49.53,0.56,4.4,148.3,34.68,97.81,SEGOU
2019-06-10,39.8,28.05,45.4,0.22,3.62,183.2,35.98,97.65,SEGOU
2019-06-11,35.21,27.46,57.53,1.26,4.46,203.7,32.57,97.69,SEGOU
2019-06-12,32.01,26.36,66.75,3.62,3.42,200.7,30.07,97.81,SEGOU
2019-06-13,34.13,25.71,62.88,0.85,2.33,216.6,31.46,97.95,SEGOU
2019-06-14,37.61,26.91,54.65,2.79,3.31,197.7,33.07,97.89,SEGOU
2019-06-15,39.18,26.25,53.56,0.23,2.69,233.8,34.66,97.82,SEGOU
2019-06-16,40.91,26.61,47.48,0.26,3.61,191.3,36.4,97.81,SEGOU
2019-06-17,40.15,26.84,45.52,0.41,4.26,170.3,35.65,97.82,SEGOU
2019-06-18,41.45,26.5,42.42,0.0,3.87,167.7,36.35,97.84,SEGOU
2019-06-19,41.35,26.72,42.92,0.04,3.89,201.6,37.06,97.83,SEGOU
2019-06-20,42.37,27.54,41.04,0.0,4.29,214.8,37.68,97.68,SEGOU
2019-06-21,41.3,28.3,42.72,0.04,4.74,204.8,37.49,97.79,SEGOU
2019-06-22,42.23,28.37,44.91,1.13,3.64,201.6,37.39,97.85,SEGOU
2019-06-23,36.78,26.45,57.86,6.89,4.03,245.2,32.48,97.8,SEGOU
2019-06-24,40.55,25.89,50.1,0.02,4.01,230.0,34.89,97.66,SEGOU
2019-06-25,37.17,25.87,55.27,0.01,5.25,201.8,32.93,97.67,SEGOU
2019-06-26,35.79,25.81,57.85,0.14,4.4,195.0,32.07,97.82,SEGOU
2019-06-27,38.43,25.5,54.72,0.74,4.46,204.8,34.14,97.75,SEGOU
2019-06-28,34.15,26.36,63.09,7.19,4.51,210.9,31.25,97.83,SEGOU
2019-06-29,34.68,24.39,66.76,18.61,2.6,207.6,30.6,97.86,SEGOU
2019-06-30,32.17,25.25,71.04,9.44,2.79,205.1,29.35,97.97,SEGOU
2019-07-01,35.11,24.37,66.58,3.52,2.17,217.3,31.21,97.9,SEGOU
2019-07-02,36.95,25.69,61.72,0.0,4.07,224.8,31.71,97.62,SEGOU
2019-07-03,33.95,25.36,68.93,0.04,4.4,219.6,30.18,97.61,SEGOU
2019-07-04,38.06,25.26,62.08,3.41,3.55,217.4,32.55,97.7,SEGOU
2019-07-05,30.65,25.74,78.71,11.82,2.54,242.4,28.28,97.9,SEGOU
2019-07-06,31.99,24.57,74.39,1.16,2.02,229.3,28.99,97.89,SEGOU
2019-07-07,36.15,24.24,62.67,1.95,3.23,242.4,31.09,97.81,SEGOU
2019-07-08,34.74,25.06,66.82,2.98,5.58,247.6,30.24,97.76,SEGOU
2019-07-09,27.75,22.19,81.25,18.91,4.99,208.4,25.87,98.02,SEGOU
2019-07-10,33.22,20.8,67.13,1.0,2.59,198.9,28.01,98.0,SEGOU
2019-07-11,34.24,23.14,64.77,0.24,1.8,217.0,30.57,97.9,SEGOU
2019-07-12,36.15,24.15,60.23,0.54,2.42,265.5,31.64,97.77,SEGOU
2019-07-13,32.39,25.04,74.35,15.47,4.45,216.1,28.62,97.8,SEGOU
2019-07-14,32.95,23.2,71.24,6.85,2.64,190.7,29.21,97.9,SEGOU
2019-07-15,33.81,24.36,71.02,24.06,2.1,157.6,29.65,97.77,SEGOU
2019-07-16,32.08,24.55,72.86,3.85,2.28,182.3,28.62,97.78,SEGOU
2019-07-17,33.55,23.53,71.91,1.68,2.55,178.5,29.47,97.95,SEGOU
2019-07-18,34.56,23.84,67.09,0.85,2.04,211.6,30.28,97.85,SEGOU
2019-07-19,34.81,23.88,65.91,0.54,3.15,203.3,29.63,97.85,SEGOU
2019-07-20,32.65,24.05,71.02,5.44,2.74,217.7,29.08,97.94,SEGOU
2019-07-21,31.31,24.57,73.93,8.92,2.18,266.6,28.1,97.88,SEGOU
2019-07-22,34.74,24.0,69.78,0.83,2.94,159.1,30.05,97.75,SEGOU
2019-07-23,33.1,23.59,73.84,14.0,3.21,183.5,29.04,97.78,SEGOU
2019-07-24,27.97,24.39,85.95,42.45,1.9,228.7,26.23,97.83,SEGOU
2019-07-25,31.9,24.04,77.07,0.77,1.55,144.4,28.33,97.86,SEGOU
2019-07-26,30.75,23.87,78.06,4.99,1.86,210.6,27.72,97.92,SEGOU
2019-07-27,33.52,23.49,71.12,2.59,2.29,192.1,28.79,97.86,SEGOU
2019-07-28,31.65,22.29,74.6,0.4,3.61,210.1,27.75,97.82,SEGOU
2019-07-29,32.18,23.74,74.0,2.66,3.16,235.5,28.34,97.87,SEGOU
2019-07-30,31.39,23.93,79.98,13.16,2.98,239.3,27.81,97.87,SEGOU
2019-07-31,30.07,24.08,82.88,11.2,2.48,245.2,27.03,97.85,SEGOU
2019-08-01,29.94,23.76,80.83,29.49,1.96,295.8,26.93,97.85,SEGOU
2019-08-02,32.47,23.82,78.48,2.95,2.11,228.5,27.98,97.74,SEGOU
2019-08-03,30.78,23.55,81.22,3.36,3.2,208.7,27.3,97.84,SEGOU
2019-08-04,32.88,23.5,75.37,2.26,2.79,218.8,28.37,97.9,SEGOU
2019-08-05,32.93,23.18,73.86,2.29,2.31,255.0,28.7,97.93,SEGOU
2019-08-06,30.29,24.95,84.95,12.87,1.92,321.9,27.38,97.88,SEGOU
2019-08-07,31.4,23.19,79.93,4.62,5.14,188.4,27.57,98.01,SEGOU
2019-08-08,31.05,23.31,78.94,5.99,3.07,280.0,27.42,98.11,SEGOU
2019-08-09,31.03,23.21,79.51,2.28,1.89,263.1,27.19,97.99,SEGOU
2019-08-10,32.21,23.19,76.19,0.65,2.69,193.4,28.18,98.03,SEGOU
2019-08-11,30.58,24.16,80.49,1.0,2.62,226.4,27.37,97.96,SEGOU
2019-08-12,32.83,23.39,76.07,0.45,2.88,253.4,28.58,97.8,SEGOU
2019-08-13,34.25,23.79,73.87,0.42,3.41,276.4,29.52,97.69,SEGOU
2019-08-14,31.1,24.65,80.86,5.48,2.86,224.2,28.06,97.8,SEGOU
2019-08-15,32.97,22.21,73.43,3.42,2.41,199.2,27.99,97.95,SEGOU
2019-08-16,29.19,23.99,81.25,9.91,2.99,235.4,26.41,97.96,SEGOU
2019-08-17,30.96,22.75,78.06,13.08,2.11,231.8,27.29,97.85,SEGOU
2019-08-18,31.59,23.19,77.72,3.38,2.03,189.8,27.55,97.76,SEGOU
2019-08-19,32.26,23.49,75.33,5.24,1.73,167.0,28.62,97.72,SEGOU
2019-08-20,29.96,23.74,83.45,6.11,2.31,172.6,26.83,97.78,SEGOU
2019-08-21,29.82,22.87,80.88,2.35,2.25,160.8,26.59,97.8,SEGOU
2019-08-22,30.29,22.74,81.05,2.48,4.46,231.5,26.68,97.9,SEGOU
2019-08-23,28.44,23.34,85.38,16.58,4.3,263.8,25.47,98.0,SEGOU
2019-08-24,25.49,23.0,91.8,73.28,6.84,267.9,24.06,97.82,SEGOU
2019-08-25,26.67,22.33,88.37,12.6,5.51,235.8,24.04,97.79,SEGOU
2019-08-26,28.28,22.18,84.77,1.34,4.59,224.0,24.72,97.88,SEGOU
2019-08-27,29.31,21.08,83.45,2.44,3.53,205.8,25.58,97.88,SEGOU
2019-08-28,30.12,22.25,84.34,2.3,2.72,175.4,26.42,97.86,SEGOU
2019-08-29,29.67,22.64,87.49,57.16,2.65,171.0,26.04,97.87,SEGOU
2019-08-30,27.66,22.87,87.65,5.37,3.37,194.3,24.82,98.04,SEGOU
2019-08-31,29.63,22.06,83.98,0.52,2.38,320.6,25.82,97.98,SEGOU
2019-09-01,31.65,22.03,78.56,0.58,2.57,328.4,27.19,97.83,SEGOU
2019-09-02,31.52,23.25,81.7,1.29,3.2,341.9,26.75,97.84,SEGOU
2019-09-03,29.75,22.98,85.51,28.76,2.92,87.0,26.12,97.92,SEGOU
2019-09-04,30.56,23.14,83.35,10.0,2.06,179.5,26.99,98.01,SEGOU
2019-09-05,29.99,23.61,81.18,19.45,2.01,261.0,26.44,97.95,SEGOU
2019-09-06,32.18,22.99,75.49,0.77,1.78,244.0,27.55,97.9,SEGOU
2019-09-07,30.63,23.32,83.02,28.08,2.23,179.7,26.57,98.0,SEGOU
2019-09-08,30.07,22.29,80.56,7.01,2.0,249.4,26.15,98.08,SEGOU
2019-09-09,31.08,22.92,77.98,3.84,2.11,27.7,27.14,98.06,SEGOU
2019-09-10,30.32,23.62,82.85,7.47,2.26,108.6,26.9,97.93,SEGOU
2019-09-11,31.66,22.71,82.18,1.35,2.37,148.2,27.53,97.8,SEGOU
2019-09-12,30.41,22.68,81.13,5.6,2.02,158.8,26.84,97.89,SEGOU
2019-09-13,31.46,23.87,78.85,1.21,2.47,92.4,27.5,97.9,SEGOU
2019-09-14,31.07,24.07,84.66,2.51,2.92,129.4,27.18,97.89,SEGOU
2019-09-15,31.03,23.04,83.24,3.57,1.99,207.9,26.97,97.88,SEGOU
2019-09-16,30.8,23.61,78.2,11.81,1.63,215.5,27.03,97.79,SEGOU
2019-09-17,30.23,24.52,80.04,12.11,1.99,98.1,26.86,97.76,SEGOU
2019-09-18,28.87,23.25,83.64,3.54,2.26,243.1,25.98,97.88,SEGOU
2019-09-19,31.91,22.19,74.88,0.37,1.77,84.8,27.3,97.87,SEGOU
2019-09-20,31.24,24.48,78.99,4.98,2.1,120.3,27.07,97.88,SEGOU
2019-09-21,28.24,23.23,84.64,1.22,1.53,165.3,25.73,97.96,SEGOU
2019-09-22,32.34,23.32,75.38,0.78,1.65,146.8,27.07,97.89,SEGOU
